symbol,total_return,sharpe_ratio,max_drawdown,volatility,total_trades,win_rate
QQQ,0.024301097549999977,2.163321293112787,-0.011156838569075895,0.014466159159666984,1,1.0
SPY,0.01600036699999997,2.0536904570886345,-0.009300917245856778,0.01006514460006057,1,1.0
